"lng","lat","timestamp_added","reward_scale","payer","owner","nonce","name","mode","location_hex","location","last_poc_challenge","last_change_block","gain","elevation","block_added","block","address","status.timestamp","status.online","status.listen_addrs","status.height","geocode.short_street","geocode.short_state","geocode.short_country","geocode.short_city","geocode.long_street","geocode.long_state","geocode.long_country","geocode.long_city","geocode.city_id"
"-73.9387774215274","40.6060169091184","2021-03-10T17:28:48.000000Z","0.38714599609375","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","14hhwVq4kVgEJQpNgjpYhbTb4nKgCV1T51Aw7VLVmLU3n9BK4y2","4","amusing-carmine-sidewinder","full","882a107633fffff","8c2a107632859ff","1136029","1136068","80","8","753650","1766942","11o2KmnuxvyrQ1td7aCT8cqHkFpmJhHgtX3T24VbKftgrfjPhzs","2021-12-15T13:28:42.387000Z","offline","/ip4/24.228.162.203/tcp/3079","1140195","Stuart St","NY","US","Brooklyn","Stuart Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9562249321122","40.8003715159305","2021-03-10T16:53:47.000000Z","0.0138397216796875","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","148f6FrFVro4Yoc9FBoWRPVrEMusDGWZew2zgeSWBybK2CHmNKW","1","narrow-flaxen-hawk","full","882a1008d5fffff","8c2a1008d41ddff","1315575","1315575","12","0","753608","1766942","11zVsiLaZazSc5u8W5GmJ2Q7E34x8n7g2XTJ8i1ui7DfDwHX7rS","2022-04-17T07:36:15.129000Z","offline","/ip4/74.71.184.198/tcp/44282","1315251","W 111th St","NY","US","New York","West 111th Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9526698331018","40.706959600539","2021-03-10T15:21:27.000000Z","0.148239135742188","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","148f6FrFVro4Yoc9FBoWRPVrEMusDGWZew2zgeSWBybK2CHmNKW","1","damaged-linen-jaguar","full","882a100de1fffff","8c2a100de172bff","NA","753505","12","0","753502","1766942","112q7389A3hfML6SirnsYUVa84GsXhGJmK6TA9W5YyXTAXQLhEXB","2021-03-10T15:19:04.802000Z","offline","NULL","1","Broadway","NY","US","Brooklyn","Broadway","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9869389180229","40.7340296620997","2021-03-10T14:47:24.000000Z","1","13daGGWvDQyTyHFDCPz8zDSVTWgPNNfJ4oh31Teec4TRWfjMx53","14i3sMETM5PNazzcCvRUCjH6c9juCtWB2Z6UW8VFTAy1dDLzLdc","1","tricky-daffodil-falcon","full","882a100d23fffff","8c2a100d22131ff","1730679","1766897","12","0","753462","1766942","11FVrmMT9B1jMfLjrq2pFakKXVgpWHukkEqzUrvefmu8faA4A3i","2022-07-18T09:34:19.222000Z","online","/p2p/11u6oY8aqFEyD3e4aYJaRgCSGjVuXeUxynL7Y1FhQEV5nJC2gke/p2p-circuit/p2p/11FVrmMT9B1jMfLjrq2pFakKXVgpWHukkEqzUrvefmu8faA4A3i","1429200","Manhattan","NY","US","New York","Manhattan","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9978244599829","40.7498660212675","2021-03-10T01:39:00.000000Z","0.200180053710938","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","13CDnD6jyo6xUg7SkGiK5rURyVUQ5uQw5jr97M25EVuW45bSjTV","1","odd-carob-mink","full","882a107253fffff","8c2a107252637ff","862285","862610","12","0","752570","1766942","112PEmwB9etSnDPJjP3Daaty9i1nCnzXkLbvLBtH3FLRPTcu6i5C","2021-06-08T03:50:27.892000Z","offline","NULL","862616","W 29th St","NY","US","New York","West 29th Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9927252292026","40.7545907003639","2021-03-10T01:17:50.000000Z","0.02081298828125","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","13CsDkkHCroh7EFKjEkT74JmC7qkr4PuJn4jybqShBzYYrR4p7B","2","tricky-topaz-condor","full","882a10725bfffff","8c2a10725ae8bff","1172020","1172217","54","0","752546","1766942","112YekYv1MvqghXbXYHTcwQRVg2cnssLZ7xrYs2d84U6MU7yvqE","2022-01-08T21:24:46.698000Z","offline","/ip4/70.19.89.196/tcp/21166","1172113","W 37th St","NY","US","New York","West 37th Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0058143259989","40.6517236356399","2021-03-09T23:51:04.000000Z","1","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","13CsDkkHCroh7EFKjEkT74JmC7qkr4PuJn4jybqShBzYYrR4p7B","2","fluffy-sage-antelope","full","882a107705fffff","8c2a107705429ff","1731252","1766825","54","0","752454","1766942","11bUrMZtpMEWwXQLXqwYwpKMdBWmoXjUJ1EW4XKzy8bJ5aMTfYR","2022-07-15T21:54:00.278000Z","online","/p2p/112XkmRBTGVdWisBbFg4Jaxwu2CgXXqxz5CB7pCxLqWj5yMpkQrF/p2p-circuit/p2p/11bUrMZtpMEWwXQLXqwYwpKMdBWmoXjUJ1EW4XKzy8bJ5aMTfYR","1441632","40th St","NY","US","Brooklyn","40th Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9841016070496","40.7407419066364","2021-03-09T23:15:51.000000Z","0.0482635498046875","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","13CsDkkHCroh7EFKjEkT74JmC7qkr4PuJn4jybqShBzYYrR4p7B","2","curly-daffodil-oyster","full","882a100d21fffff","8c2a100d21593ff","1660913","1660913","54","0","752423","1766942","11bBBx16se3sLbFLDELLHz3FjyQvLftbwffjiR56KT52PRkUfW","2022-07-18T15:18:54.412000Z","offline","/p2p/11UzUiYANb138jdKbV21LbsR8ENKE9uHWKayazSsDfpDrGP36Gu/p2p-circuit/p2p/11bBBx16se3sLbFLDELLHz3FjyQvLftbwffjiR56KT52PRkUfW","1431369","E 25th St","NY","US","New York","East 25th Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.041005706155","40.7158864858041","2021-03-09T21:05:29.000000Z","0.054718017578125","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","146SBXm13q4swvXNSPSvKxiMybH9tCxZSSRqBLwhH5PFegYQBoL","4","keen-oily-opossum","full","882a1072e7fffff","8c2a1072e618bff","1293242","1293538","12","0","752282","1766942","112t6Q5VU6UunHuXHRAracmXBNd6gbijnSc7c1io8CjdJyFNRgqb","2022-03-28T00:08:30.961000Z","offline","/p2p/11JoJENieob1BCFz2z8fAGynW8AzCbgUhJG8LT3qDC5dBMYUPvb/p2p-circuit/p2p/112t6Q5VU6UunHuXHRAracmXBNd6gbijnSc7c1io8CjdJyFNRgqb","1285423","Grand St","NJ","US","Jersey City","Grand Street","New Jersey","United States","Jersey City","amVyc2V5IGNpdHluZXcgamVyc2V5dW5pdGVkIHN0YXRlcw"
"-73.9821445142274","40.7476466605859","2021-03-09T21:03:13.000000Z","0.104461669921875","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","148f6FrFVro4Yoc9FBoWRPVrEMusDGWZew2zgeSWBybK2CHmNKW","1","gentle-chrome-gibbon","full","882a100d29fffff","8c2a100d28a17ff","943561","944124","12","0","752280","1766942","1128evGAh4upcGLDiEYr9SEKAA2YrAtdoHdDfMe43EDqhBi7fJ3m","2021-07-29T06:32:38.908000Z","offline","/p2p/112iR6RjA99LhUc8LFTL7T9fmcfQCy3Kn4C5m1WJo7co8b18wNeN/p2p-circuit/p2p/1128evGAh4upcGLDiEYr9SEKAA2YrAtdoHdDfMe43EDqhBi7fJ3m","942804","E 34th St","NY","US","New York","East 34th Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0471143204683","40.7222986086023","2021-03-09T17:22:11.000000Z","0.1055908203125","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","146SBXm13q4swvXNSPSvKxiMybH9tCxZSSRqBLwhH5PFegYQBoL","3","suave-brunette-pheasant","full","882a10705bfffff","8c2a10705b219ff","1468142","1468142","12","0","752063","1766942","112FewHMYE36zwGUF7H7yUZx41MuqV8ZSYo8aTFA7Fc4ycuHcQm5","2022-07-18T02:46:30.783000Z","offline","/ip4/24.168.31.61/tcp/45281","1443831","Newark Ave","NJ","US","Jersey City","Newark Avenue","New Jersey","United States","Jersey City","amVyc2V5IGNpdHluZXcgamVyc2V5dW5pdGVkIHN0YXRlcw"
"-74.038838790723","40.7444292443977","2021-03-09T16:59:30.000000Z","1","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","148f6FrFVro4Yoc9FBoWRPVrEMusDGWZew2zgeSWBybK2CHmNKW","1","proud-syrup-scallop","full","882a107239fffff","8c2a1072380b9ff","1729388","1766887","12","0","752036","1766942","116yNchtUpmR3fxbmUYBdCwGxYfvUbCL3SW98T7Cw9dpU6pSmhV","2022-07-18T03:28:48.030000Z","online","/ip4/71.104.12.163/tcp/44158","1444445","Monroe St","NJ","US","Hoboken","Monroe Street","New Jersey","United States","Hoboken","aG9ib2tlbm5ldyBqZXJzZXl1bml0ZWQgc3RhdGVz"
"-73.9642253597565","40.7157635713755","2021-03-09T16:57:00.000000Z","0.0433197021484375","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","146SBXm13q4swvXNSPSvKxiMybH9tCxZSSRqBLwhH5PFegYQBoL","3","steep-olive-lynx","full","882a100d33fffff","8c2a100d336a1ff","1467859","1467859","12","0","752033","1766942","112in4zRBCZK1XMvQAe9WXTP84pQ3wmdeHw42E7m4GtvktUREUGG","2022-07-18T10:37:20.633000Z","offline","/ip4/24.168.31.61/tcp/57620","1432576","Wythe Ave","NY","US","Brooklyn","Wythe Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9702182643427","40.7588135219928","2021-03-09T15:18:02.000000Z","0.088531494140625","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","13W9yj4EQRthYpW4KzAj14BReqQAEhyDAsyspePs7jS37H5ELmY","2","formal-mauve-sidewinder","full","882a100d61fffff","8c2a100d6063dff","1506277","1506290","12","0","751919","1766942","112PoZAXgeHoYp6ybe6HqC37fPm7JNdKvGiDvABZyZFMm4aGD9S4","2022-07-18T13:29:44.740000Z","offline","/ip4/172.254.24.36/tcp/44158","1441734","E 54th St","NY","US","New York","East 54th Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
